edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type
826,74.20329_31.49530,74.20188_31.49886,Spatial_Link,0.4180171233153193,"LINESTRING (74.20329286301033 31.495301959972807, 74.20188172583812 31.4988635203402)",1
827,77.20897_32.41631,76.78269_32.65971,Spatial_Link,48.262712124699696,"LINESTRING (77.20897295191861 32.41631237795817, 76.78269158481268 32.65970896760322)",1
828,76.78269_32.65971,77.20897_32.41631,Spatial_Link,48.262712124699696,"LINESTRING (76.78269158481268 32.65970896760322, 77.20897295191861 32.41631237795817)",1
829,77.20897_32.41631,76.82544_32.32726,Spatial_Link,37.35544682127674,"LINESTRING (77.20897295191861 32.41631237795817, 76.825439453125 32.32726471561912)",1
830,76.82544_32.32726,77.20897_32.41631,Spatial_Link,37.35544682127674,"LINESTRING (76.825439453125 32.32726471561912, 77.20897295191861 32.41631237795817)",1
831,76.97729_32.52406,76.54591_32.75245,Spatial_Link,47.71371447807386,"LINESTRING (76.97729488650182 32.52405884797744, 76.54590618048775 32.7524503035297)",1
832,76.54591_32.75245,76.97729_32.52406,Spatial_Link,47.71371447807386,"LINESTRING (76.54590618048775 32.7524503035297, 76.97729488650182 32.52405884797744)",1
833,76.97729_32.52406,76.82544_32.32726,Spatial_Link,26.11491195833289,"LINESTRING (76.97729488650182 32.52405884797744, 76.825439453125 32.32726471561912)",1
834,76.82544_32.32726,76.97729_32.52406,Spatial_Link,26.11491195833289,"LINESTRING (76.825439453125 32.32726471561912, 76.97729488650182 32.52405884797744)",1
835,76.97729_32.52406,76.58533_32.30862,Spatial_Link,43.90466681711512,"LINESTRING (76.97729488650182 32.52405884797744, 76.58532717408289 32.30861852565151)",1
836,76.58533_32.30862,76.97729_32.52406,Spatial_Link,43.90466681711512,"LINESTRING (76.58532717408289 32.30861852565151, 76.97729488650182 32.52405884797744)",1
837,76.78269_32.65971,76.46111_32.91339,Spatial_Link,41.223438717045525,"LINESTRING (76.78269158481268 32.65970896760322, 76.46111218355682 32.91338790323355)",1
838,76.46111_32.91339,76.78269_32.65971,Spatial_Link,41.223438717045525,"LINESTRING (76.46111218355682 32.91338790323355, 76.78269158481268 32.65970896760322)",1
839,76.78269_32.65971,76.82544_32.32726,Spatial_Link,37.182890670694384,"LINESTRING (76.78269158481268 32.65970896760322, 76.825439453125 32.32726471561912)",1
840,76.82544_32.32726,76.78269_32.65971,Spatial_Link,37.182890670694384,"LINESTRING (76.825439453125 32.32726471561912, 76.78269158481268 32.65970896760322)",1
841,76.78269_32.65971,76.58533_32.30862,Spatial_Link,43.20627269172784,"LINESTRING (76.78269158481268 32.65970896760322, 76.58532717408289 32.30861852565151)",1
842,76.58533_32.30862,76.78269_32.65971,Spatial_Link,43.20627269172784,"LINESTRING (76.58532717408289 32.30861852565151, 76.78269158481268 32.65970896760322)",1
843,76.78269_32.65971,76.39738_32.45153,Spatial_Link,42.89498933644645,"LINESTRING (76.78269158481268 32.65970896760322, 76.3973750783886 32.45153205294088)",1
844,76.39738_32.45153,76.78269_32.65971,Spatial_Link,42.89498933644645,"LINESTRING (76.3973750783886 32.45153205294088, 76.78269158481268 32.65970896760322)",1
845,76.54591_32.75245,76.34124_33.12263,Spatial_Link,45.37790796810938,"LINESTRING (76.54590618048775 32.7524503035297, 76.34124028468409 33.12263394805153)",1
846,76.34124_33.12263,76.54591_32.75245,Spatial_Link,45.37790796810938,"LINESTRING (76.34124028468409 33.12263394805153, 76.54590618048775 32.7524503035297)",1
847,76.54591_32.75245,76.58533_32.30862,Spatial_Link,49.49002117356913,"LINESTRING (76.54590618048775 32.7524503035297, 76.58532717408289 32.30861852565151)",1
848,76.58533_32.30862,76.54591_32.75245,Spatial_Link,49.49002117356913,"LINESTRING (76.58532717408289 32.30861852565151, 76.54590618048775 32.7524503035297)",1
849,76.54591_32.75245,76.39738_32.45153,Spatial_Link,36.23805427890874,"LINESTRING (76.54590618048775 32.7524503035297, 76.3973750783886 32.45153205294088)",1
850,76.39738_32.45153,76.54591_32.75245,Spatial_Link,36.23805427890874,"LINESTRING (76.3973750783886 32.45153205294088, 76.54590618048775 32.7524503035297)",1
851,76.54591_32.75245,76.15873_32.50126,Spatial_Link,45.76934573609925,"LINESTRING (76.54590618048775 32.7524503035297, 76.15872831127872 32.50125840479653)",1
852,76.15873_32.50126,76.54591_32.75245,Spatial_Link,45.76934573609925,"LINESTRING (76.15872831127872 32.50125840479653, 76.54590618048775 32.7524503035297)",1
853,76.34124_33.12263,75.89815_33.35825,Spatial_Link,48.831207026219246,"LINESTRING (76.34124028468409 33.12263394805153, 75.89814833225464 33.35824898165014)",1
854,75.89815_33.35825,76.34124_33.12263,Spatial_Link,48.831207026219246,"LINESTRING (75.89814833225464 33.35824898165014, 76.34124028468409 33.12263394805153)",1
855,76.14011_33.27431,75.75632_33.28685,Spatial_Link,35.70361103738239,"LINESTRING (76.14010575614927 33.27431440671876, 75.75631584902614 33.28684613578737)",1
856,75.75632_33.28685,76.14011_33.27431,Spatial_Link,35.70361103738239,"LINESTRING (75.75631584902614 33.28684613578737, 76.14010575614927 33.27431440671876)",1
857,76.14011_33.27431,75.68694_33.16619,Spatial_Link,43.8358333288168,"LINESTRING (76.14010575614927 33.27431440671876, 75.68693819684648 33.16618548618644)",1
858,75.68694_33.16619,76.14011_33.27431,Spatial_Link,43.8358333288168,"LINESTRING (75.68693819684648 33.16618548618644, 76.14010575614927 33.27431440671876)",1
859,75.89815_33.35825,75.68694_33.16619,Spatial_Link,29.012818611643645,"LINESTRING (75.89814833225464 33.35824898165014, 75.68693819684648 33.16618548618644)",1
860,75.68694_33.16619,75.89815_33.35825,Spatial_Link,29.012818611643645,"LINESTRING (75.68693819684648 33.16618548618644, 75.89814833225464 33.35824898165014)",1
861,75.89815_33.35825,75.43032_33.13936,Spatial_Link,49.85043065302607,"LINESTRING (75.89814833225464 33.35824898165014, 75.43031655667215 33.139356898944435)",1
862,75.43032_33.13936,75.89815_33.35825,Spatial_Link,49.85043065302607,"LINESTRING (75.43031655667215 33.139356898944435, 75.89814833225464 33.35824898165014)",1
863,75.75632_33.28685,75.43032_33.13936,Spatial_Link,34.47797218313781,"LINESTRING (75.75631584902614 33.28684613578737, 75.43031655667215 33.139356898944435)",1
864,75.43032_33.13936,75.75632_33.28685,Spatial_Link,34.47797218313781,"LINESTRING (75.43031655667215 33.139356898944435, 75.75631584902614 33.28684613578737)",1
865,75.75632_33.28685,75.36621_33.44445,Spatial_Link,40.24420159143377,"LINESTRING (75.75631584902614 33.28684613578737, 75.3662109375 33.44445221561912)",1
866,75.36621_33.44445,75.75632_33.28685,Spatial_Link,40.24420159143377,"LINESTRING (75.3662109375 33.44445221561912, 75.75631584902614 33.28684613578737)",1
867,75.68694_33.16619,75.21195_33.24741,Spatial_Link,45.10490410140908,"LINESTRING (75.68693819684648 33.16618548618644, 75.21194884394927 33.24740971405524)",1
868,75.21195_33.24741,75.68694_33.16619,Spatial_Link,45.10490410140908,"LINESTRING (75.21194884394927 33.24740971405524, 75.68693819684648 33.16618548618644)",1
869,75.68694_33.16619,75.36621_33.44445,Spatial_Link,42.96251919450029,"LINESTRING (75.68693819684648 33.16618548618644, 75.3662109375 33.44445221561912)",1
870,75.36621_33.44445,75.68694_33.16619,Spatial_Link,42.96251919450029,"LINESTRING (75.3662109375 33.44445221561912, 75.68693819684648 33.16618548618644)",1
871,75.43032_33.13936,75.02667_33.16929,Spatial_Link,37.723667306671054,"LINESTRING (75.43031655667215 33.139356898944435, 75.02666830743202 33.16928614755878)",1
872,75.02667_33.16929,75.43032_33.13936,Spatial_Link,37.723667306671054,"LINESTRING (75.02666830743202 33.16928614755878, 75.43031655667215 33.139356898944435)",1
873,75.43032_33.13936,75.36621_33.44445,Spatial_Link,34.4443189067113,"LINESTRING (75.43031655667215 33.139356898944435, 75.3662109375 33.44445221561912)",1
874,75.36621_33.44445,75.43032_33.13936,Spatial_Link,34.4443189067113,"LINESTRING (75.3662109375 33.44445221561912, 75.43031655667215 33.139356898944435)",1
875,75.21195_33.24741,74.80568_33.15424,Spatial_Link,39.19436241394133,"LINESTRING (75.21194884394927 33.24740971405524, 74.80568089659464 33.15424024034689)",1
876,74.80568_33.15424,75.21195_33.24741,Spatial_Link,39.19436241394133,"LINESTRING (74.80568089659464 33.15424024034689, 75.21194884394927 33.24740971405524)",1
877,75.21195_33.24741,75.36621_33.44445,Spatial_Link,26.179738103210067,"LINESTRING (75.21194884394927 33.24740971405524, 75.3662109375 33.44445221561912)",1
878,75.36621_33.44445,75.21195_33.24741,Spatial_Link,26.179738103210067,"LINESTRING (75.3662109375 33.44445221561912, 75.21194884394927 33.24740971405524)",1
879,75.21195_33.24741,75.17883_33.60813,Spatial_Link,40.22758922088159,"LINESTRING (75.21194884394927 33.24740971405524, 75.17882503835305 33.60812737182347)",1
880,75.17883_33.60813,75.21195_33.24741,Spatial_Link,40.22758922088159,"LINESTRING (75.17882503835305 33.60812737182347, 75.21194884394927 33.24740971405524)",1
881,75.02667_33.16929,74.77193_32.91076,Spatial_Link,37.28559980532271,"LINESTRING (75.02666830743202 33.16928614755878, 74.77192938061839 32.910758596805294)",1
882,74.77193_32.91076,75.02667_33.16929,Spatial_Link,37.28559980532271,"LINESTRING (74.77192938061839 32.910758596805294, 75.02666830743202 33.16928614755878)",1
883,75.02667_33.16929,75.36621_33.44445,Spatial_Link,43.952427908506266,"LINESTRING (75.02666830743202 33.16928614755878, 75.3662109375 33.44445221561912)",1
884,75.36621_33.44445,75.02667_33.16929,Spatial_Link,43.952427908506266,"LINESTRING (75.3662109375 33.44445221561912, 75.02666830743202 33.16928614755878)",1
885,74.80568_33.15424,74.54531_32.79123,Spatial_Link,47.10895344963197,"LINESTRING (74.80568089659464 33.15424024034689, 74.54531311536358 32.79122887606495)",1
886,74.54531_32.79123,74.80568_33.15424,Spatial_Link,47.10895344963197,"LINESTRING (74.54531311536358 32.79122887606495, 74.80568089659464 33.15424024034689)",1
887,74.35173_32.62048,73.89917_32.40986,Spatial_Link,48.468132107833625,"LINESTRING (74.35173066827603 32.62047950981803, 73.89917083676487 32.40985800368217)",1
888,73.89917_32.40986,74.35173_32.62048,Spatial_Link,48.468132107833625,"LINESTRING (73.89917083676487 32.40985800368217, 74.35173066827603 32.62047950981803)",1
889,74.13122_32.49874,73.66472_32.34154,Spatial_Link,47.14801775572302,"LINESTRING (74.13121947560464 32.49874228904153, 73.66471596598115 32.34153813303713)",1
890,73.66472_32.34154,74.13122_32.49874,Spatial_Link,47.14801775572302,"LINESTRING (73.66471596598115 32.34153813303713, 74.13121947560464 32.49874228904153)",1
891,73.89917_32.40986,73.44158_32.23658,Spatial_Link,47.116716296012434,"LINESTRING (73.89917083676487 32.40985800368217, 73.44158174607873 32.23658315294846)",1
892,73.44158_32.23658,73.89917_32.40986,Spatial_Link,47.116716296012434,"LINESTRING (73.44158174607873 32.23658315294846, 73.89917083676487 32.40985800368217)",1
893,73.66472_32.34154,73.26764_32.06153,Spatial_Link,48.63453737615835,"LINESTRING (73.66471596598115 32.34153813303713, 73.26763744843566 32.06152557973914)",1
894,73.26764_32.06153,73.66472_32.34154,Spatial_Link,48.63453737615835,"LINESTRING (73.26763744843566 32.06152557973914, 73.66471596598115 32.34153813303713)",1
895,73.12309_31.86224,72.66810_31.67044,Spatial_Link,48.01060618722276,"LINESTRING (73.12308722407457 31.862244459237512, 72.66810171557192 31.670441240287165)",1
896,72.66810_31.67044,73.12309_31.86224,Spatial_Link,48.01060618722276,"LINESTRING (72.66810171557192 31.670441240287165, 73.12308722407457 31.862244459237512)",1
897,72.92369_31.71411,72.45428_31.53794,Spatial_Link,48.56999493353723,"LINESTRING (72.9236886190141 31.71411429553381, 72.45428139062751 31.537935272197743)",1
898,72.45428_31.53794,72.92369_31.71411,Spatial_Link,48.56999493353723,"LINESTRING (72.45428139062751 31.537935272197743, 72.9236886190141 31.71411429553381)",1
899,72.45428_31.53794,72.13877_31.18330,Spatial_Link,49.522662424584745,"LINESTRING (72.45428139062751 31.537935272197743, 72.13876945116749 31.183298943130897)",1
900,72.13877_31.18330,72.45428_31.53794,Spatial_Link,49.522662424584745,"LINESTRING (72.13876945116749 31.183298943130897, 72.45428139062751 31.537935272197743)",1
901,72.70703_34.08557,72.79475_34.50936,Spatial_Link,47.8071366138643,"LINESTRING (72.70703125 34.08556549686912, 72.79474530017336 34.5093550103826)",1
902,72.79475_34.50936,72.70703_34.08557,Spatial_Link,47.8071366138643,"LINESTRING (72.79474530017336 34.5093550103826, 72.70703125 34.08556549686912)",1
903,72.79475_34.50936,72.94358_34.87083,Spatial_Link,42.43564755839414,"LINESTRING (72.79474530017336 34.5093550103826, 72.94357869051314 34.87083484112587)",1
904,72.94358_34.87083,72.79475_34.50936,Spatial_Link,42.43564755839414,"LINESTRING (72.94357869051314 34.87083484112587, 72.79474530017336 34.5093550103826)",1
905,72.81537_34.74893,72.91742_35.03654,Spatial_Link,33.30687302259816,"LINESTRING (72.81536632300161 34.74893299527122, 72.917419793018 35.036535108575315)",1
906,72.91742_35.03654,72.81537_34.74893,Spatial_Link,33.30687302259816,"LINESTRING (72.917419793018 35.036535108575315, 72.81536632300161 34.74893299527122)",1
907,72.94358_34.87083,73.12654_35.18947,Spatial_Link,39.15152088959535,"LINESTRING (72.94357869051314 34.87083484112587, 73.12654276973862 35.189468068605755)",1
908,73.12654_35.18947,72.94358_34.87083,Spatial_Link,39.15152088959535,"LINESTRING (73.12654276973862 35.189468068605755, 72.94357869051314 34.87083484112587)",1
909,72.91742_35.03654,73.26055_35.33831,Spatial_Link,45.80731357232015,"LINESTRING (72.917419793018 35.036535108575315, 73.26055001053807 35.338306926829745)",1
910,73.26055_35.33831,72.91742_35.03654,Spatial_Link,45.80731357232015,"LINESTRING (73.26055001053807 35.338306926829745, 72.917419793018 35.036535108575315)",1
911,73.12654_35.18947,73.36015_35.54726,Spatial_Link,45.07186277445168,"LINESTRING (73.12654276973862 35.189468068605755, 73.36015132535779 35.54725724648192)",1
912,73.36015_35.54726,73.12654_35.18947,Spatial_Link,45.07186277445168,"LINESTRING (73.36015132535779 35.54725724648192, 73.12654276973862 35.189468068605755)",1
913,73.26055_35.33831,73.61256_35.54321,Spatial_Link,39.19233054238323,"LINESTRING (73.26055001053807 35.338306926829745, 73.61256198523418 35.543206085406624)",1
914,73.61256_35.54321,73.26055_35.33831,Spatial_Link,39.19233054238323,"LINESTRING (73.61256198523418 35.543206085406624, 73.26055001053807 35.338306926829745)",1
915,73.36015_35.54726,73.86962_35.49295,Spatial_Link,46.50215090179134,"LINESTRING (73.36015132535779 35.54725724648192, 73.86962020654197 35.492945622364495)",1
916,73.86962_35.49295,73.36015_35.54726,Spatial_Link,46.50215090179134,"LINESTRING (73.86962020654197 35.492945622364495, 73.36015132535779 35.54725724648192)",1
917,73.61256_35.54321,74.11499_35.42876,Spatial_Link,47.2371453943842,"LINESTRING (73.61256198523418 35.543206085406624, 74.11499176248597 35.42875710078296)",1
918,74.11499_35.42876,73.61256_35.54321,Spatial_Link,47.2371453943842,"LINESTRING (74.11499176248597 35.42875710078296, 73.61256198523418 35.543206085406624)",1
919,73.86962_35.49295,74.36538_35.41767,Spatial_Link,45.6770776544697,"LINESTRING (73.86962020654197 35.492945622364495, 74.36537775081463 35.41766998905662)",1
920,74.36538_35.41767,73.86962_35.49295,Spatial_Link,45.6770776544697,"LINESTRING (74.36537775081463 35.41766998905662, 73.86962020654197 35.492945622364495)",1
921,74.11499_35.42876,74.60822_35.49710,Spatial_Link,45.31203931971305,"LINESTRING (74.11499176248597 35.42875710078296, 74.60822004228024 35.49709737186306)",1
922,74.60822_35.49710,74.11499_35.42876,Spatial_Link,45.31203931971305,"LINESTRING (74.60822004228024 35.49709737186306, 74.11499176248597 35.42875710078296)",1
923,74.36538_35.41767,74.63914_35.72484,Spatial_Link,42.18656660798268,"LINESTRING (74.36537775081463 35.41766998905662, 74.6391395530831 35.72484221676726)",1
924,74.63914_35.72484,74.36538_35.41767,Spatial_Link,42.18656660798268,"LINESTRING (74.6391395530831 35.72484221676726, 74.36537775081463 35.41766998905662)",1
925,74.60822_35.49710,74.72544_35.80897,Spatial_Link,36.26012755000081,"LINESTRING (74.60822004228024 35.49709737186306, 74.72543924708891 35.808972290170736)",1
926,74.72544_35.80897,74.60822_35.49710,Spatial_Link,36.26012755000081,"LINESTRING (74.72543924708891 35.808972290170736, 74.60822004228024 35.49709737186306)",1
927,74.60822_35.49710,74.89878_35.69500,Spatial_Link,34.270037323315975,"LINESTRING (74.60822004228024 35.49709737186306, 74.89878184700133 35.6949955079181)",1
928,74.89878_35.69500,74.60822_35.49710,Spatial_Link,34.270037323315975,"LINESTRING (74.89878184700133 35.6949955079181, 74.60822004228024 35.49709737186306)",1
929,74.60822_35.49710,75.13005_35.60069,Spatial_Link,48.595101173333695,"LINESTRING (74.60822004228024 35.49709737186306, 75.13005022843907 35.600691251561926)",1
930,75.13005_35.60069,74.60822_35.49710,Spatial_Link,48.595101173333695,"LINESTRING (75.13005022843907 35.600691251561926, 74.60822004228024 35.49709737186306)",1
931,74.63914_35.72484,74.89878_35.69500,Spatial_Link,23.67642035280041,"LINESTRING (74.6391395530831 35.72484221676726, 74.89878184700133 35.6949955079181)",1
932,74.89878_35.69500,74.63914_35.72484,Spatial_Link,23.67642035280041,"LINESTRING (74.89878184700133 35.6949955079181, 74.6391395530831 35.72484221676726)",1
933,74.63914_35.72484,75.13005_35.60069,Spatial_Link,46.44855005548333,"LINESTRING (74.6391395530831 35.72484221676726, 75.13005022843907 35.600691251561926)",1
934,75.13005_35.60069,74.63914_35.72484,Spatial_Link,46.44855005548333,"LINESTRING (75.13005022843907 35.600691251561926, 74.6391395530831 35.72484221676726)",1
935,74.72544_35.80897,75.13005_35.60069,Spatial_Link,43.2562406626969,"LINESTRING (74.72543924708891 35.808972290170736, 75.13005022843907 35.600691251561926)",1
936,75.13005_35.60069,74.72544_35.80897,Spatial_Link,43.2562406626969,"LINESTRING (75.13005022843907 35.600691251561926, 74.72543924708891 35.808972290170736)",1
937,74.89878_35.69500,75.34769_35.52525,Spatial_Link,44.75668027485092,"LINESTRING (74.89878184700133 35.6949955079181, 75.34769092526997 35.525246900452444)",1
938,75.34769_35.52525,74.89878_35.69500,Spatial_Link,44.75668027485092,"LINESTRING (75.34769092526997 35.525246900452444, 74.89878184700133 35.6949955079181)",1
939,75.13005_35.60069,75.54160_35.37801,Spatial_Link,44.737825128846886,"LINESTRING (75.13005022843907 35.600691251561926, 75.54160338689222 35.37801201149273)",1
940,75.54160_35.37801,75.13005_35.60069,Spatial_Link,44.737825128846886,"LINESTRING (75.54160338689222 35.37801201149273, 75.13005022843907 35.600691251561926)",1
941,75.34769_35.52525,75.77412_35.32050,Spatial_Link,44.84840997901307,"LINESTRING (75.34769092526997 35.525246900452444, 75.77412116146242 35.320495973904)",1
942,75.77412_35.32050,75.34769_35.52525,Spatial_Link,44.84840997901307,"LINESTRING (75.77412116146242 35.320495973904, 75.34769092526997 35.525246900452444)",1
943,75.54160_35.37801,75.91581_35.18301,Spatial_Link,40.29785934234173,"LINESTRING (75.54160338689222 35.37801201149273, 75.9158079057487 35.18301482649811)",1
944,75.91581_35.18301,75.54160_35.37801,Spatial_Link,40.29785934234173,"LINESTRING (75.9158079057487 35.18301482649811, 75.54160338689222 35.37801201149273)",1
945,75.77412_35.32050,76.10880_35.02691,Spatial_Link,44.62156501685702,"LINESTRING (75.77412116146242 35.320495973904, 76.10880365938317 35.026909068353945)",1
946,76.10880_35.02691,75.77412_35.32050,Spatial_Link,44.62156501685702,"LINESTRING (76.10880365938317 35.026909068353945, 75.77412116146242 35.320495973904)",1
947,75.91581_35.18301,76.18992_34.83356,Spatial_Link,46.18612232920452,"LINESTRING (75.9158079057487 35.18301482649811, 76.18992096426305 34.8335613904365)",1
948,76.18992_34.83356,75.91581_35.18301,Spatial_Link,46.18612232920452,"LINESTRING (76.18992096426305 34.8335613904365, 75.9158079057487 35.18301482649811)",1
949,76.10880_35.02691,76.36170_34.64779,Spatial_Link,48.06095602439844,"LINESTRING (76.10880365938317 35.026909068353945, 76.36170260063986 34.64779175379221)",1
950,76.36170_34.64779,76.10880_35.02691,Spatial_Link,48.06095602439844,"LINESTRING (76.36170260063986 34.64779175379221, 76.10880365938317 35.026909068353945)",1
951,76.18992_34.83356,76.59592_34.55666,Spatial_Link,48.226129600655575,"LINESTRING (76.18992096426305 34.8335613904365, 76.5959246393911 34.55666420948603)",1
952,76.59592_34.55666,76.18992_34.83356,Spatial_Link,48.226129600655575,"LINESTRING (76.5959246393911 34.55666420948603, 76.18992096426305 34.8335613904365)",1
953,76.36170_34.64779,76.78037_34.38092,Spatial_Link,48.49762244536173,"LINESTRING (76.36170260063986 34.64779175379221, 76.78036530569574 34.3809175501839)",1
954,76.78037_34.38092,76.36170_34.64779,Spatial_Link,48.49762244536173,"LINESTRING (76.78036530569574 34.3809175501839, 76.36170260063986 34.64779175379221)",1
955,76.59592_34.55666,77.01951_34.29572,Spatial_Link,48.49038330449429,"LINESTRING (76.5959246393911 34.55666420948603, 77.01951381348539 34.29572318212514)",1
956,77.01951_34.29572,76.59592_34.55666,Spatial_Link,48.49038330449429,"LINESTRING (77.01951381348539 34.29572318212514, 76.5959246393911 34.55666420948603)",1
957,76.78037_34.38092,77.24233_34.19822,Spatial_Link,47.05184968614133,"LINESTRING (76.78036530569574 34.3809175501839, 77.24232950654267 34.198220172501536)",1
958,77.24233_34.19822,76.78037_34.38092,Spatial_Link,47.05184968614133,"LINESTRING (77.24232950654267 34.198220172501536, 76.78036530569574 34.3809175501839)",1
959,77.01951_34.29572,77.46824_34.13093,Spatial_Link,45.147807250262446,"LINESTRING (77.01951381348539 34.29572318212514, 77.4682447195335 34.130929108368846)",1
960,77.46824_34.13093,77.01951_34.29572,Spatial_Link,45.147807250262446,"LINESTRING (77.4682447195335 34.130929108368846, 77.01951381348539 34.29572318212514)",1
961,77.24233_34.19822,77.68100_33.99922,Spatial_Link,46.05567187194789,"LINESTRING (77.24232950654267 34.198220172501536, 77.68100376209034 33.99922499156624)",1
962,77.68100_33.99922,77.24233_34.19822,Spatial_Link,46.05567187194789,"LINESTRING (77.68100376209034 33.99922499156624, 77.24232950654267 34.198220172501536)",1
963,77.84635_33.79409,78.17379_33.45209,Spatial_Link,48.63547273173939,"LINESTRING (77.84634739033034 33.79409482808657, 78.1737893487039 33.45209139884134)",1
964,78.17379_33.45209,77.84635_33.79409,Spatial_Link,48.63547273173939,"LINESTRING (78.1737893487039 33.45209139884134, 77.84634739033034 33.79409482808657)",1
